,Company,MarketValue,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,ForbesWebpage,ProfitsPerAsset,ProfitPerRevenue,CountryCode,Latitude,Longitude
1125,Meiji Holdings,11.265,11.360999999999999,0.6559999999999999,9.343,1126,Consumer Staples,Food Processing,Asia,Japan,Japan,,Shigetaro Asano,http://www.forbes.com/companies/meiji-holdings/,0.0702129936851119,0.0577413960038729,JP,35.67,139.77
1126,Bankinter,7.4239999999999995,2.616,0.621,87.45299999999999,1127,Financials,Regional Banks,Europe,Spain,Spain,,María Dolores Dancausa Treviño,http://www.forbes.com/companies/bankinter/,0.00710095708552022,0.23738532110091698,ES,40.4167,-3.70327
1127,Westlake Chemical,9.671,8.635,0.99,11.602,1128,Materials,Diversified Chemicals,North America,United States,Texas,Texas,Albert Chao,http://www.forbes.com/companies/westlake-chemical/,0.08533011549732801,0.11464968152866199,US,38.8895,-77.032
1128,Grifols,18.480999999999998,5.292999999999999,0.7040000000000001,14.263,1129,Health Care,Biotechs,Europe,Spain,Spain,,Victor Deu,http://www.forbes.com/companies/grifols/,0.0493584799831732,0.133005856791989,ES,40.4167,-3.70327
1129,KLA-Tencor,20.327,4.302,1.421,5.605,1129,Information Technology,Semiconductors,North America,United States,California,California,Rick Wallace,http://www.forbes.com/companies/kla-tencor/,0.253523639607493,0.330311483031148,US,38.8895,-77.032
1130,Monster Beverage,29.982,3.807,0.993,4.6530000000000005,1131,Consumer Staples,Beverages,North America,United States,California,California,Rodney Sacks,http://www.forbes.com/companies/monster-beverage/,0.213410702772405,0.260835303388495,US,38.8895,-77.032
1131,Darden Restaurants,14.372,8.415,0.68,5.6979999999999995,1132,Consumer Discretionary,Restaurants,North America,United States,Florida,Florida,"Eugene I. Lee, Jr.",http://www.forbes.com/companies/darden-restaurants/,0.11934011934011901,0.0808080808080808,US,38.8895,-77.032
1132,Ferrovial,17.253,6.768,-0.564,27.986,1133,Industrials,Other Transportation,Europe,Spain,Spain,,Íñigo Amusco,http://www.forbes.com/companies/ferrovial/,-0.020152933609662,-0.0833333333333333,ES,40.4167,-3.70327
1133,Encana,10.804,5.528,1.0859999999999999,15.344000000000001,1134,Energy,Oil & Gas Operations,North America,Canada,Canada,,Douglas Suttles,http://www.forbes.com/companies/encana/,0.0707768508863399,0.196454413892909,CA,45.4215,-75.6919
1134,Taiwan Cooperative Financial,8.09,2.637,0.518,114.139,1135,Financials,Regional Banks,Asia,Taiwan,Taiwan,,Mei Chen,http://www.forbes.com/companies/taiwan-cooperative-financial/,0.00453832607610019,0.196435343193022,TW,23.6978,120.9605
1135,Industries Qatar,20.769000000000002,1.59,1.381,10.18,1136,Materials,Specialized Chemicals,Asia,Qatar,Qatar,,Saad Al-Kaabi,http://www.forbes.com/companies/industries-qatar/,0.13565815324165,0.8685534591194971,QA,25.2948,51.5082
1136,Clorox,19.671,6.244,0.79,5.073,1137,Consumer Staples,Household/Personal Care,North America,United States,California,California,Benno Dorer,http://www.forbes.com/companies/clorox/,0.155726394638281,0.126521460602178,US,38.8895,-77.032
1137,Lonza Group,21.785999999999998,5.662999999999999,0.5710000000000001,14.122,1137,Materials,Specialized Chemicals,Europe,Switzerland,Switzerland,,Marc Funk,http://www.forbes.com/companies/lonza-group/,0.0404333663786999,0.10082994879039399,CH,46.948,7.44821
1138,Hankyu Hanshin Holdings,8.761000000000001,7.2010000000000005,0.614,22.299,1139,Industrials,Railroads,Asia,Japan,Japan,,Kazuo Sumi,http://www.forbes.com/companies/hankyu-hanshin-holdings/,0.0275348670343962,0.0852659352867657,JP,35.67,139.77
1139,Ternium,5.263,11.547,1.5,12.546,1140,Materials,Iron & Steel,Europe,Luxembourg,Luxembourg,,Máximo Vedoya,http://www.forbes.com/companies/ternium/,0.11956001912960303,0.12990387113536,LU,49.61,6.1296
1140,Tohoku Electric Power,5.997000000000001,19.683,0.255,38.181999999999995,1141,Utilities,Electric Utilities,Asia,Japan,Japan,,Makoto Kaiwa,http://www.forbes.com/companies/tohoku-electric-power/,0.00667853962600178,0.0129553421734492,JP,35.67,139.77
1141,BorgWarner,9.135,10.532,0.9309999999999999,10.095,1142,Consumer Discretionary,Auto & Truck Parts,North America,United States,Michigan,Michigan,Frédéric Lissalde,http://www.forbes.com/companies/borgwarner/,0.0922238732045567,0.0883972654766426,US,38.8895,-77.032
1142,Attijariwafa Bank,8.732000000000001,4.128,0.608,53.26,1143,Financials,Regional Banks,Africa,Morocco,Morocco,,Mohamed Kettani,http://www.forbes.com/companies/attijariwafa-bank/,0.0114156965828014,0.147286821705426,MA,33.9905,-6.8704
1143,Ulta Beauty,20.633000000000003,6.7170000000000005,0.659,3.279,1144,Consumer Discretionary,Specialty Stores,North America,United States,Illinois,Illinois,Mary Dillon,http://www.forbes.com/companies/ulta-beauty/,0.20097590728880801,0.0981092749739467,US,38.8895,-77.032
1144,CIFI Holdings Group,5.563,6.382000000000001,0.843,35.111,1145,,,Asia,China,China,,Feng Lin,http://www.forbes.com/companies/cifi-holdings-group/,0.0240095696505369,0.13209025383892198,CN,40.0495,116.286
1145,Samsung SDS,15.783,9.118,0.5720000000000001,7.182,1146,Information Technology,Computer Services,Asia,South Korea,South Korea,,Won-Pyo Hong,http://www.forbes.com/companies/samsung-sds/,0.0796435533277638,0.062733055494626,KR,37.5323,126.957
1146,Molina Healthcare,7.558,18.89,0.7070000000000001,7.154,1147,Health Care,Managed Health Care,North America,United States,California,California,Joseph M. Zubretsky,http://www.forbes.com/companies/molina-healthcare/,0.098825831702544,0.037427210164108,US,38.8895,-77.032
1147,Saudi Arabian Mining,18.01,3.786,0.493,26.131999999999998,1147,Materials,Diversified Metals & Mining,Asia,Saudi Arabia,Saudi Arabia,,Darren Davis,http://www.forbes.com/companies/saudi-arabian-mining/,0.0188657584570641,0.130216587427364,SA,24.6748,46.6977
1148,Interpublic Group,8.764,9.714,0.619,15.62,1149,Consumer Discretionary,Advertising,North America,United States,New York,New York,Michael Roth,http://www.forbes.com/companies/interpublic-group/,0.03962868117797701,0.0637224624253654,US,38.8895,-77.032
1149,Skanska,7.729,19.737000000000002,0.525,13.117,1150,Industrials,Construction Services,Europe,Sweden,Sweden,,Anders Danielsson,http://www.forbes.com/companies/skanska/,0.0400243958222154,0.0265997872017024,SE,59.3327,18.0645
1150,Amcor,12.725999999999999,9.357999999999999,0.6579999999999999,8.868,1151,Materials,Containers & Packaging,Australia,Australia,Australia,,Ronald Delia,http://www.forbes.com/companies/amcor/,0.0741993685160126,0.0703141696943791,AU,-35.282,149.129
1151,Guosen Securities,16.07,1.3630000000000002,0.48100000000000004,29.921,1151,Financials,Investment Services,Asia,China,China,,Cheng He,http://www.forbes.com/companies/guosen-securities/,0.0160756659202567,0.352898019075569,CN,40.0495,116.286
1152,SGS,19.801,6.852,0.657,6.155,1151,Consumer Discretionary,Business & Personal Services,Europe,Switzerland,Switzerland,,Frankie Ng,http://www.forbes.com/companies/sgs/,0.106742485783916,0.0958844133099825,CH,46.948,7.44821
1153,Tokyo Century,4.843,9.539,0.51,36.376,1154,Financials,Rental & Leasing,Asia,Japan,Japan,,Toshihito Tamba,http://www.forbes.com/companies/tokyo-century/,0.014020233120738999,0.0534647237655939,JP,35.67,139.77
1154,Evergy,14.264000000000001,4.276,0.535,27.568,1155,Utilities,Electric Utilities,North America,United States,Missouri,Missouri,Terry Bassham,http://www.forbes.com/companies/evergy/,0.0194065583284968,0.12511693171188001,US,38.8895,-77.032
1155,PVH,9.934,9.657,0.746,11.864,1156,Consumer Discretionary,Apparel/Accessories,North America,United States,New York,New York,Emanuel Chirico,http://www.forbes.com/companies/pvh/,0.0628792987188132,0.07724966345656,US,38.8895,-77.032
1156,Host Hotels & Resorts,13.993,5.524,1.087,12.09,1157,Financials,Real Estate,North America,United States,Maryland,Maryland,James Risoleo,http://www.forbes.com/companies/host-hotels-resorts/,0.0899090157154673,0.19677769732078199,US,38.8895,-77.032
1157,Saputo,13.325,10.037,0.5870000000000001,7.359,1158,Consumer Staples,Food Processing,North America,Canada,Canada,,Lino Saputo,http://www.forbes.com/companies/saputo/,0.0797662725913847,0.0584836106406297,CA,45.4215,-75.6919
1158,Whirlpool,8.847000000000001,21.037,-0.183,18.347,1159,Consumer Discretionary,Household Appliances,North America,United States,Michigan,Michigan,Marc Bitzer,http://www.forbes.com/companies/whirlpool/,-0.009974382732871859,-0.00869895897704045,US,38.8895,-77.032
1159,TransDigm Group,24.824,3.9560000000000004,0.821,12.389000000000001,1160,Industrials,Aerospace & Defense,North America,United States,Ohio,Ohio,Kevin Stein,http://www.forbes.com/companies/transdigm-group/,0.0662684639599645,0.20753286147623898,US,38.8895,-77.032
1160,Kobe Steel,2.83,17.658,0.474,21.278000000000002,1161,Materials,Iron & Steel,Asia,Japan,Japan,,Mitsugu Yamaguchi,http://www.forbes.com/companies/kobe-steel/,0.0222765297490366,0.0268433571185865,JP,35.67,139.77
1161,Voestalpine,6.11,15.792,0.5920000000000001,17.445999999999998,1162,Materials,Iron & Steel,Europe,Austria,Austria,,Wolfgang Eder,http://www.forbes.com/companies/voestalpine/,0.0339332798349192,0.0374873353596758,AT,48.2201,16.3798
1162,Aramark,7.795,16.09,0.526,13.739,1163,Consumer Discretionary,Restaurants,North America,United States,Pennsylvania,Pennsylvania,Eric Foss,http://www.forbes.com/companies/aramark/,0.0382851735934202,0.0326911124922312,US,38.8895,-77.032
1163,China Galaxy Securities,15.139000000000001,2.4419999999999997,0.435,36.611,1163,Financials,Investment Services,Asia,China,China,,Gong Chen,http://www.forbes.com/companies/china-galaxy-securities/,0.0118816749064489,0.178132678132678,CN,40.0495,116.286
1164,China International Marine,5.229,13.972000000000001,0.504,23.195,1165,Industrials,Heavy Equipment,Asia,China,China,,Bo Mai,http://www.forbes.com/companies/china-international-marine/,0.0217288208665661,0.0360721442885772,CN,40.0495,116.286
1165,CJ Corporation,3.085,26.826999999999998,0.251,28.436999999999998,1166,Consumer Staples,Food Processing,Asia,South Korea,South Korea,,Chae-Wook Lee,http://www.forbes.com/companies/cj-corporation/,0.008826528818089109,0.00935624557348939,KR,37.5323,126.957
1166,Jeronimo Martins,9.927,20.453,0.473,7.6129999999999995,1167,Consumer Staples,Food Retail,Europe,Portugal,Portugal,,Pedro de Castro Soares dos Santos,http://www.forbes.com/companies/jeronimo-martins/,0.0621305661368711,0.0231261917567105,PT,38.7072,-9.13552
1167,Terna,12.077,2.592,0.8340000000000001,19.618,1167,Utilities,Electric Utilities,Europe,Italy,Italy,,Luigi Ferraris,http://www.forbes.com/companies/terna/,0.0425119787949842,0.32175925925925897,IT,41.8955,12.4823
1168,PulteGroup,8.433,10.187999999999999,1.011,10.173,1169,Industrials,Construction Services,North America,United States,Georgia,Georgia,Ryan Marshall,http://www.forbes.com/companies/pultegroup/,0.0993807136537894,0.0992343934040047,US,38.8895,-77.032
1169,China Development Financial,4.708,10.370999999999999,0.26,88.42200000000001,1170,Financials,Regional Banks,Asia,Taiwan,Taiwan,,Ming Wang,http://www.forbes.com/companies/china-development-financial/,0.0029404446857117,0.0250699064699643,TW,23.6978,120.9605
1170,China Resources Power,6.9079999999999995,9.817,0.504,26.595,1170,Utilities,Electric Utilities,Asia,Hong Kong,Hong Kong,,Ru Li,http://www.forbes.com/companies/china-resources-power/,0.0189509306260575,0.0513395130895386,HK,22.3964,114.109
1171,Bank Pekao,8.06,2.589,0.633,50.86600000000001,1172,Financials,Regional Banks,Europe,Poland,Poland,,Micha? Krupi?ski,http://www.forbes.com/companies/bank-pekao/,0.0124444619195533,0.24449594438007,PL,52.26,21.02
1172,Covivio,8.839,1.489,0.884,27.95,1172,Financials,Real Estate,Europe,France,France,,Christophe Kullmann,http://www.forbes.com/companies/covivio/,0.0316279069767442,0.593687038280725,FR,48.8566,2.35097
1173,Oriental Land,36.539,4.658,0.78,8.761000000000001,1174,Consumer Discretionary,Hotels & Motels,Asia,Japan,Japan,,Toshio Kagami,http://www.forbes.com/companies/oriental-land/,0.0890309325419473,0.167453842851009,JP,35.67,139.77
1174,Xilinx,34.164,2.904,0.8109999999999999,5.355,1174,Information Technology,Semiconductors,North America,United States,California,California,Victor Peng,http://www.forbes.com/companies/xilinx/,0.151447245564893,0.279269972451791,US,38.8895,-77.032
1175,Schroders,11.37,3.5389999999999997,0.6729999999999999,25.006,1176,Financials,Investment Services,North America,United States,District of Columbia,District of Columbia,Hugh Frater,http://www.forbes.com/companies/schroders/,0.0269135407502199,0.19016671376094896,US,38.8895,-77.032
1176,Wynn Resorts,15.332,6.718,0.584,13.302,1177,Consumer Discretionary,Casinos & Gaming,North America,United States,Nevada,Nevada,Matt Maddox,http://www.forbes.com/companies/wynn-resorts/,0.0439031724552699,0.0869306341172968,US,38.8895,-77.032
1177,Bank of Tianjin,3.552,5.034,0.6409999999999999,96.03399999999999,1178,Financials,Regional Banks,Asia,China,China,,Philip Rene,http://www.forbes.com/companies/bank-of-tianjin/,0.00667471937022305,0.12733412793007598,CN,40.0495,116.286
1178,GD Power Development,8.235,9.746,0.207,39.692,1179,Utilities,Electric Utilities,Asia,China,China,,Shu Feng,http://www.forbes.com/companies/gd-power-development/,0.00521515670664114,0.021239482864765,CN,40.0495,116.286
1179,Equinix,37.532,5.095,0.365,20.245,1180,Financials,Real Estate,North America,United States,California,California,Charles Meyers,http://www.forbes.com/companies/equinix/,0.0180291429982712,0.0716388616290481,US,38.8895,-77.032
1180,UBI Banca,3.602,5.59,0.502,143.244,1181,Financials,Regional Banks,Europe,Italy,Italy,,Letizia Maria Arnaboldi Moratti,http://www.forbes.com/companies/ubi-banca/,0.00350450978749546,0.0898032200357782,IT,41.8955,12.4823
1181,Cosmo Energy Holdings,1.7069999999999999,25.325,0.48200000000000004,16.237000000000002,1182,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Hiroshi Kiriyama,http://www.forbes.com/companies/cosmo-energy-holdings/,0.0296852866908912,0.0190325765054294,JP,35.67,139.77
1182,UCB,14.932,5.465,0.9329999999999999,12.019,1182,Health Care,Pharmaceuticals,Europe,Belgium,Belgium,,Jean-Christophe Tellier,http://www.forbes.com/companies/ucb/,0.0776270904401365,0.170722781335773,BE,50.8371,4.36761
1183,3i Group,13.671,0.59,2.043,10.923,1184,Financials,Investment Services,Europe,United Kingdom,United Kingdom,,Simon Borrows,http://www.forbes.com/companies/3i-group/,0.187036528426257,3.46271186440678,GB,51.5002,-0.126236
1184,Yara International,11.923,12.949000000000002,0.165,16.656,1184,Materials,Specialized Chemicals,Europe,Norway,Norway,,Svein Holsether,http://www.forbes.com/companies/yara-international/,0.009906340057636891,0.0127422967024481,NO,59.9138,10.7387
1185,GAIL India,11.445,8.453,0.7440000000000001,9.64,1186,Utilities,Natural Gas Utilities,Asia,India,India,,Bhuwan Tripathi,http://www.forbes.com/companies/gail-india/,0.0771784232365145,0.0880160889624985,IN,28.6353,77.225
1186,Givaudan,23.337,5.648,0.677,9.402000000000001,1186,Consumer Staples,Household/Personal Care,Europe,Switzerland,Switzerland,,Gilles Andrier,http://www.forbes.com/companies/givaudan/,0.0720059561795363,0.119865439093484,CH,46.948,7.44821
1187,Hyundai Steel,5.651,18.882,0.36200000000000004,29.848000000000003,1188,Materials,Iron & Steel,Asia,South Korea,South Korea,,Hak-Seo Kang,http://www.forbes.com/companies/hyundai-steel/,0.0121281157866524,0.0191716979133566,KR,37.5323,126.957
1188,Inter Rao,4.399,15.322000000000001,1.127,10.709000000000001,1189,Utilities,Electric Utilities,Asia,Russia,Russia,,Boris Kovalchuk,http://www.forbes.com/companies/inter-rao/,0.10523858436828801,0.0735543662707218,RU,55.7558,37.6176
1189,Ferrari,25.179000000000002,4.035,0.9259999999999999,5.546,1190,Consumer Discretionary,Auto & Truck Manufacturers,Europe,Italy,Italy,,Louis Camilleri,http://www.forbes.com/companies/ferrari/,0.166967183555716,0.22949194547707602,IT,41.8955,12.4823
1190,Industrial Alliance Insurance,4.32,8.085,0.489,45.788999999999994,1191,Financials,Life & Health Insurance,North America,Canada,Canada,,Denis Ricard,http://www.forbes.com/companies/industrial-alliance-insurance/,0.0106794208215947,0.060482374768089,CA,45.4215,-75.6919
1191,Vienna Insurance Group,3.634,11.902000000000001,0.307,57.188,1192,Financials,Diversified Insurance,Europe,Austria,Austria,,Elisabeth Stadler,http://www.forbes.com/companies/vienna-insurance-group/,0.0053682590753304895,0.0257939842043354,AT,48.2201,16.3798
1192,Petronas Chemicals,17.246,4.851,1.234,9.042,1193,Materials,Specialized Chemicals,Asia,Malaysia,Malaysia,,Sazali Hamzah,http://www.forbes.com/companies/petronas-chemicals/,0.136474231364742,0.254380540094826,MY,3.12433,101.684
1193,Terumo,21.092,5.303,0.8240000000000001,10.298,1193,Health Care,Medical Equipment & Supplies,Asia,Japan,Japan,,Shinjiro Sato,http://www.forbes.com/companies/terumo/,0.0800155369974752,0.155383745049972,JP,35.67,139.77
1194,Newmont Mining,17.599,7.2620000000000005,0.341,20.715,1195,Materials,Diversified Metals & Mining,North America,United States,Colorado,Colorado,Gary Goldberg,http://www.forbes.com/companies/newmont-mining/,0.0164615013275404,0.0469567612228036,US,38.8895,-77.032
1195,Masco,11.784,8.359,0.7290000000000001,5.393,1196,Materials,Construction Materials,North America,United States,Michigan,Michigan,Keith Allman,http://www.forbes.com/companies/masco/,0.13517522714630098,0.0872113889221199,US,38.8895,-77.032
1196,Ricoh,7.282,18.44,-0.924,24.263,1196,Industrials,Business Products & Supplies,Asia,Japan,Japan,,Yoshinori Yamashita,http://www.forbes.com/companies/ricoh/,-0.0380826773276182,-0.0501084598698482,JP,35.67,139.77
1197,Top Frontier Investment Holdings,1.7169999999999999,19.000999999999998,0.18100000000000002,32.394,1196,Energy,Oil & Gas Operations,Asia,Philippines,Philippines,,Ramon Ang,http://www.forbes.com/companies/top-frontier-investment-holdings/,0.0055874544668765794,0.00952581443081943,PH,14.5515,121.035
1198,Punjab National Bank,4.94,8.936,-1.882,119.43799999999999,1199,Financials,Regional Banks,Asia,India,India,,Sunil Mehta,http://www.forbes.com/companies/punjab-national-bank/,-0.0157571292218557,-0.210608773500448,IN,28.6353,77.225
1199,Edwards Lifesciences,36.889,3.7230000000000003,0.722,5.324,1200,Health Care,Medical Equipment & Supplies,North America,United States,California,California,Michael Mussallem,http://www.forbes.com/companies/edwards-lifesciences/,0.13561232156273498,0.193929626645179,US,38.8895,-77.032
1200,Pegatron,5.157,44.438,0.369,19.011,1200,Information Technology,Electronics,Asia,Taiwan,Taiwan,,Syh-Jang Liao,http://www.forbes.com/companies/pegatron/,0.0194098153700489,0.00830370403708538,TW,23.6978,120.9605
1201,Indorama Ventures,8.379,10.739,0.7859999999999999,11.645999999999999,1202,Materials,Specialized Chemicals,Asia,Thailand,Thailand,,Aloke Lohia,http://www.forbes.com/companies/indorama-ventures/,0.0674909840288511,0.0731911723624174,TH,13.7308,100.521
1202,Bank Of Guiyang,5.005,3.77,0.7759999999999999,73.31,1203,Financials,Regional Banks,Asia,China,China,,Zong Chen,http://www.forbes.com/companies/bank-of-guiyang/,0.0105851861956077,0.20583554376657798,CN,40.0495,116.286
1203,S-Oil,9.686,23.138,0.23399999999999999,14.299000000000001,1204,Energy,Oil & Gas Operations,Asia,South Korea,South Korea,,Othman Al-Ghamdi,http://www.forbes.com/companies/s-oil/,0.0163647807538989,0.0101132336416285,KR,37.5323,126.957
1204,Arkema,8.127,10.401,0.8340000000000001,11.626,1205,Materials,Diversified Chemicals,Europe,France,France,,Thierry Hénaff,http://www.forbes.com/companies/arkema/,0.0717357646654051,0.0801845976348428,FR,48.8566,2.35097
1205,Airports of Thailand,30.858,1.8969999999999998,0.7829999999999999,5.787000000000001,1206,Industrials,Other Transportation,Asia,Thailand,Thailand,,Prasong Poontaneat,http://www.forbes.com/companies/airports-of-thailand/,0.135303265940902,0.412756984712704,TH,13.7308,100.521
1206,NRG Energy,11.437999999999999,10.128,0.597,10.628,1207,Utilities,Electric Utilities,North America,United States,New Jersey,New Jersey,Mauricio Gutierrez,http://www.forbes.com/companies/nrg-energy/,0.0561723748588634,0.0589454976303318,US,38.8895,-77.032
1207,Dassault Systemes,39.203,4.103,0.672,9.115,1208,Information Technology,Software & Programming,Europe,France,France,,Bernard Charlès,http://www.forbes.com/companies/dassault-systemes/,0.0737246297312123,0.163782598098952,FR,48.8566,2.35097
1208,Experian,25.789,4.834,0.804,7.912000000000001,1209,Consumer Discretionary,Business & Personal Services,Europe,Ireland,Ireland,,Brian Cassin,http://www.forbes.com/companies/experian/,0.101617795753286,0.166321886636326,IE,53.3441,-6.26749
1209,US Steel,2.846,14.193,1.115,10.982000000000001,1209,Materials,Iron & Steel,North America,United States,Pennsylvania,Pennsylvania,David B. Burritt,http://www.forbes.com/companies/us-steel/,0.101529775997086,0.0785598534488832,US,38.8895,-77.032
1210,Advanced Info Service,17.889,5.254,0.9179999999999999,8.925,1211,Telecommunication Services,Telecommunications services,Asia,Thailand,Thailand,,Somchai Lertsutiwong,http://www.forbes.com/companies/advanced-info-service/,0.10285714285714301,0.174724019794442,TH,13.7308,100.521
1211,Expeditors International,13.822000000000001,8.138,0.618,3.346,1212,Industrials,Air Courier,North America,United States,Washington,Washington,Jeffrey Musser,http://www.forbes.com/companies/expeditors-international/,0.18469814704124302,0.0759400344064881,US,38.8895,-77.032
1212,Jiangsu Hengrui Medicine,42.028999999999996,2.728,0.642,3.45,1213,Health Care,Pharmaceuticals,Asia,China,China,,Wei Dong,http://www.forbes.com/companies/jiangsu-hengrui-medicine/,0.18608695652173898,0.23533724340176002,CN,40.0495,116.286
1213,Hess,19.958,6.381,-0.282,21.433000000000003,1214,Energy,Oil & Gas Operations,North America,United States,New York,New York,John B. Hess,http://www.forbes.com/companies/hess/,-0.0131572808286287,-0.0441937000470146,US,38.8895,-77.032
1214,HAL Trust,12.565,9.857999999999999,0.183,18.834,1215,Financials,Investment Services,,Monaco,Monaco,,Melchert Groot,http://www.forbes.com/companies/hal-trust/,0.009716470213443771,0.0185636031649422,MC,43.7325,7.41891
1215,LG Household & Health Care,20.72,6.131,0.62,4.728,1215,Consumer Staples,Household/Personal Care,Asia,South Korea,South Korea,,Suk-Yong Cha,http://www.forbes.com/companies/lg-household-health-care/,0.13113367174280902,0.101125428152014,KR,37.5323,126.957
1216,Grasim Industries,8.207,10.156,0.19699999999999998,32.395,1217,Materials,Construction Materials,Asia,India,India,,Dilip Gaur,http://www.forbes.com/companies/grasim-industries/,0.00608118536811236,0.0193974005513982,IN,28.6353,77.225
1217,Phoenix Group Holdings,6.699,-9.14,0.489,283.13,1218,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Clive Bannister,http://www.forbes.com/companies/phoenix-group-holdings/,0.00172712181683326,-0.0535010940919037,GB,51.5002,-0.126236
1218,Assa Abloy,25.123,9.66,0.316,12.02,1219,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Nico Delvaux,http://www.forbes.com/companies/assa-abloy/,0.0262895174708819,0.032712215320910995,SE,59.3327,18.0645
1219,Charoen Pokphand Foods,4.613,16.764,0.456,19.29,1220,Consumer Staples,Food Processing,Asia,Thailand,Thailand,,Dhanin Chearavanont,http://www.forbes.com/companies/charoen-pokphand-foods/,0.0236391912908243,0.0272011453113815,TH,13.7308,100.521
1220,Worldpay,34.617,3.925,0.013000000000000001,24.889,1220,,,North America,United States,Ohio,Ohio,Charles Drucker,http://www.forbes.com/companies/worldpay/,0.0005223190967897469,0.00331210191082803,US,38.8895,-77.032
1221,Yuanta Financial Holding,6.755,4.145,0.619,74.41,1222,Financials,Investment Services,Asia,Taiwan,Taiwan,,Zong Li,http://www.forbes.com/companies/yuanta-financial-holding/,0.00831877435828518,0.149336550060314,TW,23.6978,120.9605
1222,Concordia Financial Group,4.849,2.7680000000000002,0.5670000000000001,168.792,1223,Financials,Regional Banks,Asia,Japan,Japan,,Kenichi Kawamura,http://www.forbes.com/companies/concordia-financial-group/,0.00335916394141902,0.204841040462428,JP,35.67,139.77
1223,SKF Group,8.698,9.851,0.8370000000000001,9.832,1224,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Alrik Danielson,http://www.forbes.com/companies/skf-group/,0.0851301871440195,0.0849659933001726,SE,59.3327,18.0645
1224,Genworth Financial,1.8869999999999998,8.609,0.11900000000000001,100.92299999999999,1225,Financials,Diversified Insurance,North America,United States,Virginia,Virginia,Thomas J. Mclnerney,http://www.forbes.com/companies/genworth-financial/,0.0011791167523755699,0.0138227436403763,US,38.8895,-77.032
1225,Bank of Baroda,6.228,8.37,-0.293,112.83,1226,Financials,Regional Banks,Asia,India,India,,P. S. Jayakumar,http://www.forbes.com/companies/bank-of-baroda/,-0.00259682708499513,-0.0350059737156511,IN,28.6353,77.225
1226,Jiangxi Copper,7.226,32.428000000000004,0.37200000000000005,14.995,1227,Materials,Diversified Metals & Mining,Asia,China,China,,Gao Zheng,http://www.forbes.com/companies/jiangxi-copper/,0.024808269423141006,0.0114715677809301,CN,40.0495,116.286
1227,Bank of Changsha,5.675,3.3289999999999997,0.677,76.704,1228,Financials,Major Banks,Asia,China,China,,Xiao Zhong Zhao,http://www.forbes.com/companies/bank-of-changsha/,0.00882613683771381,0.20336437368579197,CN,40.0495,116.286
1228,China Mengniu Dairy,14.15,10.442,0.461,9.68,1228,Consumer Staples,Food Processing,Asia,Hong Kong,Hong Kong,,Min Lu,http://www.forbes.com/companies/china-mengniu-dairy/,0.0476239669421488,0.0441486305305497,HK,22.3964,114.109
1229,Grupo Elektra,12.673,5.382000000000001,0.7659999999999999,14.085,1230,Information Technology,Computer & Electronics Retail,North America,Mexico,Mexico,,Mario Rincón,http://www.forbes.com/companies/grupo-elektra/,0.0543840965566205,0.142326272761055,MX,19.427,-99.1276
1230,HCP,14.257,1.847,1.058,12.719000000000001,1230,Financials,Real Estate,North America,United States,California,California,Thomas Herzog,http://www.forbes.com/companies/hcp/,0.0831826401446655,0.5728207904710338,US,38.8895,-77.032
1231,Equity Residential,27.771,2.56,0.4,20.394000000000002,1232,Financials,Real Estate,North America,United States,Illinois,Illinois,Mark Parrell,http://www.forbes.com/companies/equity-residential/,0.0196136118466216,0.15625,US,38.8895,-77.032
1232,Shionogi,17.428,3.138,1.1179999999999999,6.55,1233,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Motozo Shiono,http://www.forbes.com/companies/shionogi/,0.170687022900763,0.35627788400254895,JP,35.67,139.77
1233,Foshan Haitian Flavouring and Food,34.751999999999995,2.546,0.66,2.9360000000000004,1234,Consumer Staples,Food Processing,Asia,China,China,,Kang Pang,http://www.forbes.com/companies/foshan-haitian-flavouring-and-food/,0.224795640326975,0.25923016496464996,CN,40.0495,116.286
1234,Quest Diagnostics,11.54,7.531000000000001,0.733,11.003,1235,Health Care,Healthcare Services,North America,United States,New Jersey,New Jersey,Stephen H. Rusckowski,http://www.forbes.com/companies/quest-diagnostics/,0.066618195037717,0.0973310317354933,US,38.8895,-77.032
1235,Ayala,10.975999999999999,5.247000000000001,0.593,21.049,1236,Industrials,Conglomerates,Asia,Philippines,Philippines,,Jaime Zobel,http://www.forbes.com/companies/ayala/,0.0281723597320538,0.113016962073566,PH,14.5515,121.035
1236,China International Capital,9.417,2.792,0.519,40.115,1237,Financials,Investment Services,Asia,China,China,,Ming Bi,http://www.forbes.com/companies/china-international-capital/,0.0129378038140346,0.18588825214899696,CN,40.0495,116.286
1237,Magnitogorsk Iron & Steel,7.723,8.203,1.3159999999999998,7.249,1237,Materials,Iron & Steel,Asia,Russia,Russia,,Pavel Shilyaev,http://www.forbes.com/companies/magnitogorsk-iron/,0.18154228169402697,0.16042911130074403,RU,55.7558,37.6176
